,ITEM TYPE,ITEM CODE,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS
,,,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum
19450,WINE,396567,1.0,2.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19451,WINE,396630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19452,WINE,396648,0.0,1.0,0.7142857142857143,5.0,0.0,1.46,0.2314285714285714,1.6199999999999999,0.0,1.0,0.14285714285714285,1.0
19453,WINE,396656,1.0,2.0,1.1428571428571428,8.0,0.0,0.82,0.2571428571428571,1.7999999999999998,0.0,0.0,0.0,0.0
19454,WINE,396664,0.0,1.0,0.5,1.0,0.0,0.16,0.08,0.16,0.0,0.0,0.0,0.0
19455,WINE,396672,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19456,WINE,39691,0.0,1.0,0.3333333333333333,3.0,0.0,12.47,3.5522222222222215,31.969999999999995,0.0,5.0,1.5555555555555556,14.0
19457,WINE,396940,0.0,6.0,1.6920000000000002,16.92,0.0,0.82,0.44899999999999995,4.489999999999999,0.0,3.0,0.7,7.0
19458,WINE,39705,0.0,7.0,3.3,33.0,0.0,12.26,8.28,82.8,4.66,11.0,7.965999999999999,79.66
19459,WINE,397121,0.0,0.0,0.0,0.0,0.0,2.64,1.317777777777778,11.860000000000001,0.0,4.0,1.3333333333333333,12.0
19460,WINE,397130,0.0,7.0,4.4,44.0,0.0,11.96,7.0,70.0,4.0,13.0,7.7,77.0
19461,WINE,397164,0.0,5.0,2.7777777777777777,25.0,0.0,0.92,0.26555555555555554,2.39,0.0,2.0,0.4444444444444444,4.0
19462,WINE,39748,0.0,5.0,2.8,28.0,0.0,8.13,5.937,59.370000000000005,3.0,11.0,6.2829999999999995,62.83
19463,WINE,397490,9.0,46.0,22.22222222222222,200.0,0.16,4.25,1.2244444444444447,11.020000000000001,0.0,3.0,1.0,9.0
19464,WINE,397504,0.0,11.0,2.9,29.0,0.0,2.5,1.467,14.670000000000002,0.0,3.0,1.3,13.0
19465,WINE,39764,0.0,14.0,6.8,68.0,0.0,22.41,15.325999999999999,153.26,9.0,46.0,19.749,197.48999999999998
19466,WINE,397652,0.0,1.0,0.125,1.0,0.08,1.8,0.6725,5.38,0.0,2.0,0.875,7.0
19467,WINE,397717,0.0,3.0,1.0,8.0,0.0,0.65,0.2275,1.82,0.0,2.0,0.5,4.0
19468,WINE,397830,1.0,7.0,4.333333333333333,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19469,WINE,397989,0.0,22.0,14.592000000000002,145.92000000000002,0.0,8.42,3.647,36.47,1.0,14.0,4.484,44.84
19470,WINE,398209,8.0,35.0,17.0,153.0,0.0,4.22,1.3722222222222222,12.35,0.0,4.0,1.4444444444444444,13.0
19471,WINE,398217,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19472,WINE,39837,0.0,30.0,20.2,202.0,0.0,35.53,18.923000000000002,189.23000000000002,3.0,43.92,22.676,226.76
19473,WINE,398764,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19474,WINE,398896,0.0,40.0,10.5,105.0,0.0,2.24,0.8720000000000001,8.72,0.0,3.0,0.8,8.0
19475,WINE,398934,0.0,0.0,0.0,0.0,0.0,0.17,0.085,0.17,0.0,3.0,1.5,3.0
19476,WINE,39900,0.0,9.0,3.6,36.0,0.0,12.66,8.95,89.5,6.0,18.0,9.4,94.0
19477,WINE,399000,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19478,WINE,399005,0.0,0.0,0.0,0.0,0.0,0.67,0.33666666666666667,1.01,0.0,2.0,0.6666666666666666,2.0
19479,WINE,399010,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0
19480,WINE,399011,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19481,WINE,399013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19482,WINE,399027,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19483,WINE,399043,0.0,2.0,1.2857142857142858,9.0,0.0,1.0,0.17714285714285713,1.24,0.0,1.0,0.2857142857142857,2.0
19484,WINE,399086,1.0,2.0,1.4285714285714286,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19485,WINE,399094,1.0,3.0,1.625,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19486,WINE,399108,1.0,3.0,1.7142857142857142,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19487,WINE,399140,1.0,3.0,1.5,9.0,0.0,0.16,0.05333333333333334,0.32,0.0,0.0,0.0,0.0
19488,WINE,399167,1.0,6.0,4.111111111111111,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19489,WINE,399191,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19490,WINE,399200,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19491,WINE,399213,1.0,46.0,10.88888888888889,98.0,0.0,0.91,0.23777777777777778,2.14,0.0,2.0,0.2222222222222222,2.0
19492,WINE,399221,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19493,WINE,399264,1.0,3.0,1.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19494,WINE,399329,3.0,12.0,7.111111111111111,64.0,0.0,0.97,0.32333333333333336,2.91,0.0,6.0,0.8888888888888888,8.0
19495,WINE,39934,0.0,8.0,4.5,45.0,0.0,16.47,10.623,106.22999999999999,2.0,17.0,11.092,110.92
19496,WINE,399348,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19497,WINE,399353,0.0,0.0,0.0,0.0,0.0,0.67,0.25333333333333335,1.52,-0.17,0.0,-0.028333333333333335,-0.17
19498,WINE,399361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
19499,WINE,399370,3.0,11.0,6.625,53.0,-0.01,0.75,0.185,1.48,0.0,1.0,0.125,1.0
19500,WINE,399388,11.0,20.0,15.11111111111111,136.0,0.0,4.4,1.0122222222222221,9.11,0.0,5.0,1.4444444444444444,13.0
19501,WINE,399396,2.0,7.0,5.333333333333333,48.0,0.0,0.74,0.22666666666666668,2.04,0.0,2.0,0.5555555555555556,5.0
19502,WINE,399400,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19503,WINE,399418,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19504,WINE,39950,0.0,4.0,2.1,21.0,0.0,6.9,3.109,31.09,1.0,7.0,3.1,31.0
19505,WINE,399574,0.0,4.0,1.4,14.0,0.0,2.39,1.153,11.530000000000001,0.0,4.0,1.4,14.0
19506,WINE,399590,1.0,8.0,2.888888888888889,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19507,WINE,399736,0.0,1.0,0.3333333333333333,1.0,0.0,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.0
19508,WINE,399744,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19509,WINE,399795,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19510,WINE,399809,0.0,1.0,0.3333333333333333,3.0,0.4,6.14,2.1966666666666668,19.77,-0.08,4.0,1.4355555555555555,12.92
19511,WINE,399841,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19512,WINE,39985,0.0,8.0,2.9,29.0,0.0,5.22,2.4840000000000004,24.840000000000003,0.0,7.0,2.3880000000000003,23.880000000000003
19513,WINE,399850,0.0,8.0,2.5,15.0,0.0,0.48,0.3066666666666667,1.84,0.0,2.0,0.5,3.0
19514,WINE,399875,0.0,2.0,0.3333333333333333,3.0,0.04,0.57,0.2733333333333333,2.46,0.0,1.0,0.3333333333333333,3.0
19515,WINE,39993,0.0,4.0,1.8888888888888888,17.0,0.72,3.43,1.5533333333333335,13.98,0.0,4.0,0.8888888888888888,8.0
19516,WINE,400009,0.0,4.0,1.5714285714285714,11.0,0.0,0.41,0.08142857142857142,0.57,0.0,0.0,0.0,0.0
19517,WINE,400017,1.0,13.0,6.111111111111111,55.0,0.0,1.15,0.27444444444444444,2.4699999999999998,0.0,0.0,0.0,0.0
19518,WINE,40002,0.0,3.0,1.1111111111111112,10.0,1.15,3.73,2.074444444444444,18.669999999999998,0.0,4.0,2.102222222222222,18.92
19519,WINE,400025,0.0,7.0,3.0,27.0,0.0,0.64,0.2688888888888889,2.42,0.0,0.0,0.0,0.0
19520,WINE,400068,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19521,WINE,400084,1.0,8.0,2.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19522,WINE,400092,1.0,6.0,2.7142857142857144,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19523,WINE,400130,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19524,WINE,400149,1.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19525,WINE,40019,0.0,0.0,0.0,0.0,0.0,0.68,0.27,2.16,0.0,1.0,0.25,2.0
19526,WINE,40022,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19527,WINE,400424,0.0,51.0,29.3,293.0,0.0,22.01,11.404000000000002,114.04000000000002,6.67,24.0,12.359,123.59
19528,WINE,40044,0.0,0.0,0.0,0.0,0.08,0.32,0.176,0.88,0.0,0.0,0.0,0.0
19529,WINE,400440,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19530,WINE,40045,0.0,7.0,4.5,45.0,0.0,12.25,6.575999999999999,65.75999999999999,4.0,11.0,7.4,74.0
19531,WINE,400459,0.0,1.0,0.25,1.0,0.0,0.16,0.08,0.32,0.0,0.42,0.105,0.42
19532,WINE,400483,0.0,0.0,0.0,0.0,0.0,1.17,0.46799999999999997,2.34,0.0,1.0,0.2,1.0
19533,WINE,40057,0.0,1.0,0.375,3.0,0.0,0.83,0.24375,1.95,0.0,1.0,0.125,1.0
19534,WINE,400580,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19535,WINE,40064,0.0,1.0,0.1,1.0,0.0,5.32,2.83,28.3,-0.08,3.0,1.092,10.92
19536,WINE,400653,0.0,1.0,0.6,3.0,0.0,0.25,0.148,0.74,-0.08,0.0,-0.016,-0.08
19537,WINE,40075,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0
19538,WINE,400750,0.0,11.0,5.2,52.0,0.0,7.7,4.468,44.68,1.0,9.0,4.6,46.0
19539,WINE,40088,0.0,0.0,0.0,0.0,0.0,10.65,4.229,42.29,1.0,7.83,3.682,36.82
19540,WINE,40093,0.0,1.0,0.3333333333333333,1.0,0.0,0.08,0.02666666666666667,0.08,0.0,1.0,0.3333333333333333,1.0
19541,WINE,40096,0.0,2.0,0.4444444444444444,4.0,0.24,1.97,0.8511111111111112,7.66,-0.08,2.0,0.43555555555555553,3.92
19542,WINE,40100,1.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19543,WINE,401013,0.0,0.0,0.0,0.0,0.16,0.89,0.4675,3.74,0.0,2.0,0.375,3.0
19544,WINE,401056,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19545,WINE,401072,1.0,4.0,2.2,11.0,0.0,0.08,0.032,0.16,-0.08,0.0,-0.016,-0.08
19546,WINE,401110,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19547,WINE,401145,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19548,WINE,40119,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19549,WINE,40122,0.0,7.0,1.4444444444444444,13.0,0.0,2.88,1.2544444444444443,11.29,0.0,3.0,1.0,9.0
19550,WINE,401315,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.33,0.0,0.0,0.0,0.0
19551,WINE,401382,0.0,1.0,0.3,3.0,0.0,3.32,1.302,13.020000000000001,0.0,3.0,0.9,9.0
19552,WINE,40142,0.0,0.0,0.0,0.0,0.17,4.54,1.3877777777777778,12.49,0.0,4.0,0.4444444444444444,4.0
19553,WINE,401463,41.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19554,WINE,401471,0.0,2.0,1.0,9.0,0.33,3.12,1.1655555555555557,10.49,0.0,4.0,1.2133333333333334,10.92
19555,WINE,40157,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.34,0.0,0.0,0.0,0.0
19556,WINE,401641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
19557,WINE,401714,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19558,WINE,401730,-1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19559,WINE,401757,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19560,WINE,401811,0.0,2.0,0.8571428571428571,6.0,0.0,0.24,0.09142857142857143,0.64,0.0,0.0,0.0,0.0
19561,WINE,40182,0.0,0.0,0.0,0.0,0.0,2.21,0.6216666666666667,3.73,0.0,2.0,0.3333333333333333,2.0
19562,WINE,401820,0.0,1.0,0.2857142857142857,2.0,0.0,0.32,0.14857142857142858,1.04,0.0,1.0,0.14285714285714285,1.0
19563,WINE,401889,1.0,2.0,1.3333333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19564,WINE,402044,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19565,WINE,402052,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19566,WINE,402079,6.0,18.0,11.333333333333334,102.0,0.0,0.83,0.21666666666666667,1.95,0.0,2.0,0.3333333333333333,3.0
19567,WINE,402087,0.0,3.0,0.875,7.0,0.0,0.48,0.18,1.44,0.0,0.0,0.0,0.0
19568,WINE,40212,0.0,1.0,0.2222222222222222,2.0,0.17,1.01,0.52,4.68,0.0,2.0,0.5555555555555556,5.0
19569,WINE,402141,0.0,20.0,7.777777777777778,70.0,0.0,1.47,0.811111111111111,7.299999999999999,0.0,2.0,0.5555555555555556,5.0
19570,WINE,40227,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0
19571,WINE,402320,-3.0,15.0,7.777777777777778,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19572,WINE,40240,0.0,4.0,2.111111111111111,19.0,0.16,3.65,1.0566666666666669,9.510000000000002,0.0,1.0,0.2222222222222222,2.0
19573,WINE,402435,0.0,2.0,0.8333333333333334,5.0,0.0,3.18,0.9083333333333333,5.45,0.0,9.0,1.8333333333333333,11.0
19574,WINE,402443,2.0,8.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19575,WINE,402540,0.0,0.0,0.0,0.0,0.08,0.33,0.19000000000000003,0.5700000000000001,0.0,0.0,0.0,0.0
19576,WINE,402575,1.0,2.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19577,WINE,40260,2.0,4.0,2.6666666666666665,24.0,0.16,1.08,0.62,5.58,0.0,2.0,0.4444444444444444,4.0
19578,WINE,40271,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.16,0.0,0.0,0.0,0.0
19579,WINE,40279,-1.0,3.0,0.7,7.0,0.0,3.47,1.112,11.120000000000001,0.0,2.0,0.7,7.0
19580,WINE,402800,0.0,2.0,0.5555555555555556,5.0,0.17,0.97,0.5711111111111111,5.140000000000001,0.0,1.92,0.5466666666666666,4.92
19581,WINE,40282,0.0,3.0,0.6666666666666666,6.0,0.0,1.59,0.7799999999999999,7.02,0.0,1.0,0.3333333333333333,3.0
19582,WINE,40300,0.0,0.0,0.0,0.0,0.08,0.33,0.21142857142857147,1.4800000000000002,0.0,1.0,0.14285714285714285,1.0
19583,WINE,403032,1.0,6.0,2.625,21.0,0.0,0.49,0.08124999999999999,0.6499999999999999,0.0,0.0,0.0,0.0
19584,WINE,40305,0.0,2.0,0.3333333333333333,3.0,0.0,0.58,0.27444444444444444,2.4699999999999998,0.0,1.0,0.4444444444444444,4.0
19585,WINE,40308,0.0,25.0,14.3,143.0,0.0,6.74,3.0810000000000004,30.810000000000002,0.0,8.0,2.6,26.0
19586,WINE,40316,0.0,1.0,0.25,1.0,0.0,0.57,0.245,0.98,0.0,1.0,0.25,1.0
19587,WINE,403237,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19588,WINE,40326,0.0,11.0,5.2,52.0,0.0,11.61,6.953999999999999,69.53999999999999,2.0,13.0,6.1,61.0
19589,WINE,40338,0.0,6.0,2.2,22.0,0.0,7.58,3.222,32.22,1.0,8.0,3.0,30.0
19590,WINE,403385,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19591,WINE,40341,0.0,0.0,0.0,0.0,0.08,0.49,0.19714285714285712,1.38,0.0,0.0,0.0,0.0
19592,WINE,40344,0.0,36.0,25.7,257.0,0.0,61.95,30.342000000000002,303.42,18.92,54.0,34.892,348.92
19593,WINE,40359,0.0,18.0,2.4,24.0,0.0,4.76,2.485,24.849999999999998,0.0,7.0,2.2,22.0
19594,WINE,403636,0.0,0.0,0.0,0.0,0.98,7.0,2.643333333333333,23.79,-0.08,4.0,1.1022222222222222,9.92
19595,WINE,403660,0.0,1.0,0.1111111111111111,1.0,0.0,1.32,0.4600000000000001,4.140000000000001,0.0,1.0,0.4444444444444444,4.0
19596,WINE,40367,0.0,0.0,0.0,0.0,0.0,0.73,0.242,1.21,-0.08,0.0,-0.016,-0.08
19597,WINE,403687,0.0,3.0,0.8,8.0,0.0,1.66,0.513,5.13,0.0,2.0,0.5,5.0
19598,WINE,403709,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19599,WINE,40371,0.0,0.0,0.0,0.0,0.08,0.33,0.17428571428571432,1.2200000000000002,0.0,0.0,0.0,0.0
19600,WINE,40375,0.0,11.0,2.5555555555555554,23.0,0.75,4.91,2.2644444444444445,20.38,0.0,8.0,2.3333333333333335,21.0
19601,WINE,40379,0.0,0.0,0.0,0.0,0.08,0.25,0.1366666666666667,0.41000000000000003,0.0,0.0,0.0,0.0
19602,WINE,40384,0.0,0.0,0.0,0.0,0.0,2.69,0.5475,4.38,-0.83,1.0,0.021250000000000005,0.17000000000000004
19603,WINE,40398,1.0,3.0,1.8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19604,WINE,40401,0.0,0.0,0.0,0.0,0.08,0.33,0.16333333333333336,0.49000000000000005,0.0,0.0,0.0,0.0
19605,WINE,404039,0.0,0.0,0.0,0.0,0.16,0.24,0.2,0.4,0.0,1.0,0.5,1.0
19606,WINE,40404,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0
19607,WINE,40406,0.0,1.0,0.2,2.0,0.0,2.84,1.242,12.42,0.0,3.0,1.092,10.92
19608,WINE,40417,0.0,0.0,0.0,0.0,0.17,0.5,0.335,0.67,0.0,0.0,0.0,0.0
19609,WINE,40419,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19610,WINE,404195,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19611,WINE,40422,0.0,0.0,0.0,0.0,0.0,0.5,0.27,1.35,0.0,1.0,0.4,2.0
19612,WINE,40423,0.0,7.0,2.5555555555555554,23.0,0.64,2.21,1.268888888888889,11.42,0.0,3.0,1.6666666666666667,15.0
19613,WINE,404241,0.0,1.0,0.25,1.0,0.0,0.08,0.04,0.16,-0.08,0.0,-0.02,-0.08
19614,WINE,404322,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19615,WINE,40434,0.0,0.0,0.0,0.0,0.08,0.33,0.16333333333333333,0.49,0.0,0.0,0.0,0.0
19616,WINE,40443,0.0,0.0,0.0,0.0,0.51,3.22,1.0922222222222222,9.83,0.0,2.0,0.2222222222222222,2.0
19617,WINE,404446,3.0,13.0,9.444444444444445,85.0,0.0,1.0,0.19444444444444445,1.75,0.0,0.0,0.0,0.0
19618,WINE,404462,0.0,0.0,0.0,0.0,0.0,0.98,0.34750000000000003,1.3900000000000001,0.0,1.0,0.25,1.0
19619,WINE,40452,0.0,0.0,0.0,0.0,0.08,1.7,0.4466666666666666,2.6799999999999997,0.0,0.0,0.0,0.0
19620,WINE,40466,1.0,17.0,7.333333333333333,22.0,0.0,1.44,0.8566666666666666,2.57,-0.08,14.0,6.640000000000001,19.92
19621,WINE,40467,1.0,10.0,4.666666666666667,14.0,0.4,0.8,0.59,1.77,0.0,5.0,3.3333333333333335,10.0
19622,WINE,404675,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19623,WINE,40468,1.0,11.0,4.25,17.0,0.0,2.9,1.6575,6.63,0.0,13.0,5.75,23.0
19624,WINE,40471,0.0,1.0,0.16666666666666666,1.0,0.0,0.16,0.10666666666666667,0.64,0.0,0.0,0.0,0.0
19625,WINE,40473,0.0,0.0,0.0,0.0,0.0,1.01,0.445,3.56,0.0,2.0,0.25,2.0
19626,WINE,40479,0.0,4.0,1.4,14.0,0.0,4.35,1.586,15.860000000000001,0.0,4.0,1.3,13.0
19627,WINE,40480,0.0,2.0,0.5555555555555556,5.0,0.51,3.01,1.7066666666666663,15.359999999999998,0.0,3.0,1.2222222222222223,11.0
19628,WINE,40493,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19629,WINE,40509,0.0,1.0,0.1,1.0,0.0,2.79,0.8640000000000001,8.64,0.0,3.0,0.5,5.0
19630,WINE,40511,1.0,10.0,3.1666666666666665,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19631,WINE,405159,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19632,WINE,40518,1.0,8.0,4.111111111111111,37.0,0.0,1.16,0.5122222222222221,4.609999999999999,-0.16,2.0,0.31555555555555553,2.84
19633,WINE,40524,0.0,0.0,0.0,0.0,0.08,0.34,0.1642857142857143,1.1500000000000001,0.0,1.0,0.14285714285714285,1.0
19634,WINE,40527,0.0,0.0,0.0,0.0,0.08,0.33,0.1985714285714286,1.3900000000000001,0.0,0.0,0.0,0.0
19635,WINE,405280,0.0,68.0,39.7,397.0,0.0,10.6,2.1340000000000003,21.340000000000003,0.0,12.0,1.9,19.0
19636,WINE,40529,0.0,3.0,0.4444444444444444,4.0,0.08,1.33,0.5977777777777777,5.38,0.0,2.0,0.4444444444444444,4.0
19637,WINE,405302,0.0,8.0,1.0,9.0,0.0,1.34,0.37444444444444447,3.37,0.0,1.0,0.2222222222222222,2.0
19638,WINE,40532,1.0,19.0,6.222222222222222,56.0,1.23,12.08,3.988888888888889,35.9,0.0,8.0,2.888888888888889,26.0
19639,WINE,405426,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19640,WINE,405485,1.0,3.0,1.7142857142857142,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,1.0
19641,WINE,405493,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19642,WINE,40558,0.0,0.0,0.0,0.0,0.0,0.82,0.348,3.4799999999999995,0.0,2.0,0.5,5.0
19643,WINE,405582,1.0,4.0,2.5714285714285716,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19644,WINE,405604,0.0,27.0,16.6,166.0,0.0,12.67,7.945,79.45,5.0,13.0,8.392,83.92
19645,WINE,40562,0.0,1.0,0.75,6.0,0.0,1.0,0.33375,2.67,0.0,1.0,0.25,2.0
19646,WINE,40565,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.24,0.0,0.0,0.0,0.0
19647,WINE,405655,0.0,0.0,0.0,0.0,0.25,0.58,0.415,0.83,0.0,0.0,0.0,0.0
19648,WINE,405671,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19649,WINE,405809,0.0,62.0,40.3,403.0,0.0,4.98,2.9750000000000005,29.750000000000004,0.33,6.0,2.533,25.33
19650,WINE,405817,0.0,101.0,64.2,642.0,0.0,7.55,3.9290000000000007,39.290000000000006,2.0,6.0,3.7,37.0
19651,WINE,405841,1.0,2.0,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19652,WINE,40585,0.0,0.0,0.0,0.0,0.08,0.17,0.10250000000000001,0.41000000000000003,0.0,0.0,0.0,0.0
19653,WINE,40592,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19654,WINE,405922,0.0,6.0,2.0,20.0,0.0,2.39,1.342,13.420000000000002,0.0,4.0,1.7,17.0
19655,WINE,405930,1.0,3.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19656,WINE,405949,1.0,2.0,1.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19657,WINE,405981,1.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19658,WINE,406015,0.0,1.0,0.4,2.0,0.0,0.24,0.096,0.48,0.0,0.0,0.0,0.0
19659,WINE,40604,0.0,1.0,0.1,1.0,0.0,3.15,1.5600000000000003,15.600000000000003,0.0,5.0,1.8,18.0
19660,WINE,406040,1.0,5.0,1.75,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19661,WINE,406058,0.0,6.0,1.8,18.0,0.0,8.01,3.1359999999999997,31.359999999999996,0.0,6.0,3.1,31.0
19662,WINE,406090,1.0,6.0,3.0,27.0,0.0,0.91,0.29888888888888887,2.69,0.0,1.0,0.3333333333333333,3.0
19663,WINE,406112,0.0,1.0,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19664,WINE,406120,1.0,3.0,1.5,12.0,0.0,0.74,0.14375,1.15,0.0,1.0,0.16625,1.33
19665,WINE,40613,5.0,31.0,10.777777777777779,97.0,0.0,5.65,2.432222222222222,21.889999999999997,0.0,10.0,2.4444444444444446,22.0
19666,WINE,406198,0.0,1.0,0.6666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
